name,price,description,link
reebok lite 4 shoes,59.99,"Take a break from the daily grind and hit refresh with a quick run. These men's running shoes from Reebok have a lightweight midsole that gives you premium cushioning as you hit the pavement. The comfort levels stay high when you wear them for your commute, after-work errands or a meet-up with friends., ['Style:', '100074894', 'Gender:', 'Men\n', 'Eva midsole\n', 'Eva outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-lite-4-shoes-cblack-purgry-ftwwht
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100211081', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-bb-1000-shoes-white-white-black
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100209145', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-1000-shoes-white-white-grey-2
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100209144', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-bb-1000-shoes-black-black-grey-7
zig dynamica 5 shoes,89.99,"Responsive, comfortable and versatile, these Reebok shoes are your everyday go-to pair. Their sleek mesh upper rides on FuelFoam cushioning with more height than ever before for a plush feel. The iconic zigzag midsole design creates a standout silhouette that transitions easily from your run to the rest of your day., ['Style:', '100074658', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-5-shoes-ftwwht-ftwwht-purgry
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100213007', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-1000-shoes-white-white-blue
court advance shoes,69.99,"The Court Advance sneakers have a classic tennis-inspired silhouette updated with teal and grey accents. The windowbox logo, Vector tab and reinforced toe panel keep the look firmly grounded in Reebok style., ['Style:', '100202584', 'Gender:', 'Men\n', 'Padded ankle collar\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-white-white-vectornavy
classic leather shoes,89.99,"Style:,100008789,Gender:,Unisex
,Lace closure
,Leather upper
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-ftwwht-pugry3-purgry
reebok court advance shoes,90.00,"All the Reebok court design you love. These shoes mash up the icons Club C 85 and Club C Revenge to make the new Court Advance. So comfortable and cushioned with foam and DMX Microbubbles, you may want to wear them always. Hits of colour give you an extra dose of style., ['Style:', '100010616', 'Gender:', 'Men\n', 'Dmx microbubbles in       midsole\n', 'Durable outsole\n', 'Leather upper\n', 'Ortholite foam footbed\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-ftwwht-cdgry2-rbkg01
nano x4 training shoes,99.99,"The Nano X4 Training Shoes are one of the lightest and most breathable Nano iterations yet. These Reebok training shoes are crafted with enhanced stability and support, without excess design features that add weight. The updated Flexweave woven textile upper is ultralight and a new midfoot ventilation panel allows greater air flow. Ultimate stability comes from the innovative Lift and Run Chassis system, while Floatride Energy Foam cushions every stride., ['Style:', '100074181', 'Gender:', 'Unisex\n', 'Floatride energy foam\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-x4-training-shoes-dynred-black-purgry
nano court training shoes,150.00,"Step out of the gym and onto the court in these Reebok training shoes. Created for any game you play on the court, whether that's tennis, pickleball, padel, racquetball or badminton. They have a Flexweave upper with extra support where you need it most. A herringbone Griptonite rubber outsole provides multidirectional traction to keep you firmly planted on the court., ['Style:', '100204815', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-court-training-shoes-white-digital-lime-aqua
reebok court advance shoes,90.00,"All the Reebok style you love. These easy to wear Reebok Court Advance shoes showcase a classic vintage tennis silhouette that can be dressed up or down for any occasion. So comfortable with foam and DMX Microbubbles, you may want to wear them always. Available in multiple designs, so you can pick one to match your personality., ['Style:', '100010620', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-court-advance-shoes-chalk-dark-green
club c bulc shoes,89.99,"Mashing up bold Y2K style and Reebok DNA, these shoes stay true to their inspiration with bold color choices and a contrasting outsole. Everything is bigger on these sneakers, from the blown-out upper to the fat laces. The tongue label opens at the top to create a pocket., ['Style:', '100074247', 'Gender:', 'Men\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-bulc-shoes-drkgrn-oat-clayel
reebok glide shoes,79.99,"Nothing unnecessary. These Reebok Glide shoes give you the goods. Wear them with anything, thanks to a clean, minimalist design. Comfort is key with a plush sockliner and cushioned midsole., ['Style:', '100010027', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Padded ankle collar\n', 'Rubber outsole\n', 'Upper : leather and       synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-glide-shoes-ftwwht-cdgry2-ftwwht
dime club c revenge shoes,185.00,"Known for its underground videos, renegade Montreal company Dime brings its skate-inspired aesthetic to these bold Reebok Club C Revenge Shoes. The Dime logo is debossed on the tongue to elevate your look. This fair pair of kicks goes long on luxe, with a premium suede upper and metallic-gold accents., ['Style:', '100069826', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-dime-club-c-revenge-shoes-astdus-astdus-goldmt
classic leather winterized shoes,79.99,"The Classic Leather Winterized Shoes offer a seasonal twist on a timeless design, ideal for everyday wear. With a regular fit, these shoes feature water-repellent materials for functionality without compromising style. The molded midsole and rugged rubber outsole ensure durability and traction in any weather., ['Style:', '100074285', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-winterized-shoes-armgrn-black-bon
classic leather shoes,115.00,"Style:,100008492,Gender:,Unisex
,Lace closure
,Leather upper
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-ftwwht-ftwwht-pugry3
classic leather,115.00,"Clean, minimalist design keeps your look forever fresh. These Reebok Classic Leather Shoes update the iconic retro style. A supple leather upper and logos pulled from the archives give you trainers that always work, no matter what you pair them with. A slimmer toe shape, improved vamp, and an enhanced two-piece midsole give these kicks a sleek, modern profile., ['Style:', '100008494', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-core-blk-core-blk-pure-grey-5
court clean shoes,80.00,"With its sleek look inspired by classic tennis models, the Reebok Court Clean features a low-profile silhouette with seamless Vector stripes. It features retro logos, an EVA insole and a durable rubber sole., ['Style:', '100074364', 'Gender:', 'Men\n', 'Foam midsole\n', 'Leather upper\n', 'Padded insole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-court-clean-shoes-ftwwht-vecnav-eacobl
club c 85 shoes,110.00,"Smooth is how you roll. Now, you have the kicks to match. Slip on these Club C 85 sneakers and hit the scene. A simple style means these supple leather shoes pair up with anything. Because sometimes you don't have to say anything to make a statement., ['Style:', '100000156', 'Gender:', 'Men\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-shoes-white-navy
classic leather shoes,89.99,"Clean, minimalist design keeps your look forever fresh. These Reebok Classic Leather Shoes update the iconic retro style. A supple leather upper and logos pulled from the archives give you trainers that always work, no matter what you pair them with., ['Style:', '100008491', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-ftwr-wht-pure-grey-3-reebok-ru
eightyone club c stomper shoes,84.90,"Style:,G55762,Gender:,Unisex
,Garment leather upper
,Lace closure with hook-and-loop cover
,Rubber outsole
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-eightyone-club-c-stomper-shoes-trgry8-pugry3-supblu
work n cushion 4 shoes,100.00,"Stand. Work. Walk. The leather and synthetic build and air-cushioned feel of these men's shoes supports long days on your feet. A mesh lining lets feet breathe, and a slip-resistant outsole offers confident grip on wet workshop floors or slippery hallways., ['Style:', '100001161', 'Gender:', 'Men\n', 'Memory foam sockliner\n', 'Rubber outsole\n', 'Upper : leather and       synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-work-n-cushion-4-shoes-white-cdgry2-white
nano x4 training shoes,99.99,"The Nano X4 training shoes are one of the lightest, most breathable versions of the Nano. These Reebok training shoes are designed with enhanced stability and support, without excessive design features that add weight. The new Flexweave (R) woven textile upper is ultra-lightweight, and a new midfoot ventilation panel allows better air circulation. The innovative Lift and Run Chassis system ensures optimum stability, while Floatride Energy Foam cushions every stride., ['Style:', '100204678', 'Gender:', 'Unisex\n', 'Flexweave(r) textile      upper\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-x4-training-shoes-black-escape-blue-digital-lime
club c grounds uk shoes,120.00,"These Reebok Club C Grounds UK shoes keep things simple yet elevated. Premium suede and gold accents make the upper feel premium. The side stripes and heel tab show up in leather for extra texture. Retro is how you'll roll, thanks to the semi-transparent gum rubber cupsole., ['Style:', '100204901', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-richmarooon-moonstone-rbkbrass
reebok court clean shoes,90.00,"Offering a pared-back look inspired by classic tennis styles, the Reebok Court Clean has a low-top silhouette with seamless Vector stripes. The minimalist style is finished with retro logos, a cushioned EVA sockliner and durable rubber cupsole., ['Style:', '100074368', 'Gender:', 'Men\n', 'Foam midsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-clean-shoes-ftwwht-vecnav-rbkg04
classic leather winterized shoes,109.99,"Weather? Whatever. Win your Reebok style game in these Classic Leather shoes. They've been winterized, so you don't have to worry when the conditions shift. Rugged water-repellent fabric on the upper means some drips and drops aren't going to slow you down. Outdoor-inspired details seal the deal., ['Style:', '100201048', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : textile and       suede\n', 'Water repellent treated\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-winterized-shoes-black-dark-matter-grey-5
bb 4000 ii women's basketball shoes,89.99,"Basketball style from the '80s and '90s inspired these women's Reebok low-cut shoes. The upper is made of fuzzy material that nods to tennis balls and warm-weather play. A lightweight EVA midsole ensures they feel as good as they look., ['Style:', '100074756', 'Gender:', 'Women\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-bb-4000-ii-womens-basketball-shoes-spogre-chalk-aciyel
reebok glide shoes,79.99,"Go back in time to the '80s running archive when you lace up these Reebok shoes. Suede overlays and synthetic leather underlays give them a layered look. Step out with extra rebound and comfort thanks to a lightweight EVA midsole and plush foam in the sockliner., ['Style:', '100201409', 'Gender:', 'Women\n', 'Lightweight eva footbed\n', 'Rubber outsole\n', 'Upper : suede and         synthetic\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-reebok-glide-shoes-vintage-chalk-chalk-clay
club c double shoes,69.99,"Embrace a creative mindset in these women's Reebok shoes. A leather upper with a neutral palette is a canvas for bright color pops and unexpected branding. A stacked midsole adds extra height and an elevated profile., ['Style:', '100074478', 'Gender:', 'Women\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-double-shoes-ftwwht-chalk-stepur
reebok court advance shoes,90.00,"All the Reebok court design you love. These easy to wear women's shoes showcase a classic vintage tennis silhouette that can be dressed up or down for any occasion. They've been aged to perfection with an open foam tongue and distressed details. So comfortable and cushioned with foam and DMX Microbubbles, you may want to wear them always., ['Style:', '100202643', 'Gender:', 'Women\n', 'Dmx microbubbles in       midsole\n', 'Rubber outsole\n', 'Upper : leather and       synthetic\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-reebok-court-advance-shoes-grey6-grey6-clay
club c double shoes,69.99,"Embrace a creative mindset in these women's Reebok shoes. A leather upper with a neutral palette is a canvas for bright color pops and unexpected branding. A stacked midsole adds extra height and an elevated profile., ['Style:', '100074479', 'Gender:', 'Women\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-double-shoes-cblack-chalk-laspin
zig dynamica 5 shoes,89.99,"Responsive, comfortable and versatile, these women's Reebok shoes are your everyday go-to pair. Their sleek mesh upper rides on Floatride Fuel cushioning with more height than ever before for a plush feel. The iconic zigzag midsole design creates a standout silhouette that transitions easily from your run to the rest of your day., ['Style:', '100208542', 'Gender:', 'Women\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n', 'Upper : synthetic and     mesh\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-zig-dynamica-5-shoes-softblue-softslate-chalk
phase court shoes,79.99,"Show your membership in Team Reebok when you wear these women's Phase Court shoes. The colors and Team Reebok tongue patch hidden inside the tongue borrow from our heritage in team sports., ['Style:', '100201450', 'Gender:', 'Women\n', 'Eva midsole\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-phase-court-shoes-white-white-pink
phase court shoes,79.99,"The neutral colors may fool you on these women's Reebok Phase Court shoes. But the leather upper that plays doubles with a suede toe cap and heel tab lets you know they're anything but simple. Pair them up with something low-key or loud. Both work., ['Style:', '100207960', 'Gender:', 'Women\n', 'Rubber outsole\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-phase-court-shoes-alabaster-alabaster-chalk
phase court shoes,79.99,"Show your membership in Team Reebok when you wear these women's Phase Court shoes. The colors and Team Reebok tongue patch hidden inside the tongue borrow from our heritage in team sports., ['Style:', '100201449', 'Gender:', 'Women\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-phase-court-shoes-white-white-grey
reebok lite 4 shoes,59.99,"Take a break from the daily grind and hit refresh with a quick run. These women's running shoes from Reebok have a lightweight midsole that gives you premium cushioning as you hit the pavement. The comfort levels stay high when you wear them for your commute, after-work errands or a meet-up with friends., ['Style:', '100201556', 'Gender:', 'Women\n', 'Eva midsole\n', 'Eva outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-reebok-lite-4-shoes-grey-1-grey1-grey-3
phase court shoes,79.99,"Neutral shades make these Reebok Phase Court shoes infinitely easy to wear. But their clean, minimalist color isn't where this story ends. The upper goes luxe with full leather and a suede toe cap that adds texture. A special tongue label borrows from the '90s and 2000s vaults and is inspired by jerseys worn in competition., ['Style:', '100208251', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-phase-court-shoes-chalk-alabaster-grey
reebok court advance shoes,79.99,"The Court Advance sneakers have a classic tennis-inspired silhouette updated with teal and grey accents. The windowbox logo, Vector tab and reinforced toe panel keep the look firmly grounded in Reebok style., ['Style:', '100202640', 'Gender:', 'Unisex\n', 'Padded ankle collar\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-white-white-soft-slate
reebok glide dmx shoes,79.99,"Retro running style gets a fresh update. These Reebok shoes have a mesh upper with suede overlays for a throwback vibe. DMX Microbubbles in the midsole make every step extra plush. See-through sidewalls reveal the bubbles for a techy effect., ['Style:', '100201250', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-reebok-glide-dmx-shoes-white-vectorred-black
ers 4000 shoes,119.99,"A bringback from early '90s Reebok running heritage, these ERS 4000 shoes are as legit as it gets. ERS stands for Energy Return System and its midsole technology in its truest form. A retro mix of nylon, suede, and synthetic give texture and depth to the upper. It's like you've already won., ['Style:', '100201027', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-ers-4000-shoes-white-grey-1-grey-3
ers 4000 shoes,119.99,"A bringback from early '90s Reebok running heritage, these ERS 4000 shoes are as legit as it gets. ERS stands for Energy Return System and its midsole technology in its truest form. A retro mix of nylon, suede, and synthetic give texture and depth to the upper. It's like you've already won., ['Style:', '100201026', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-ers-4000-shoes-chalk-kinetic-blue-black
bb 4000 ii ‘96 basketball shoes,89.99,"Can't decide between which era of basketball heritage shoes you want to lace up? Problem solved. Like a mixtape of Reebok style, these sneakers give you the best of retro '80s and '90s hoops. The upper tells most of the story with a blend of leather, suede, and textile. No buzzer. All net., ['Style:', '100201680', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-bb-4000-ii-96-basketball-shoes-black-white-glengreen
reebok gl1100 shoes,79.99,"Embodying Reebok's retro flair, the GL1100 pays tribute to vintage running styles. The low-top silhouette features a textile upper with suede overlays and is fitted with a cushioned FuelFoam midsole and rubber outsole. The burgundy-red and steel-grey contrasts pop against the navy-blue backdrop., ['Style:', '100201237', 'Gender:', 'Unisex\n', 'Padded ankle collar\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-reebok-gl1100-shoes-vectornavy-grey3-clburgundy
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100211081', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-reebok-bb-1000-shoes-white-white-black
classic leather 2400 shoes,99.99,"Extra comfortable and extra luxe, these Classic Leather 2400 shoes give you all the things. A master mix of leather and suede makes the upper premium. Hits of reflective details level up your Reebok look. The sculpted midsole finishes things off nicely and feels as good as it looks., ['Style:', '100201040', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Reflective details\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-classic-leather-2400-shoes-white-black-white
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100209145', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-bb-1000-shoes-white-white-grey-2
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100209144', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-reebok-bb-1000-shoes-black-black-grey-7
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100213007', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-bb-1000-shoes-white-white-blue
club c grounds uk shoes,120.00,"These Reebok Club C Grounds UK shoes keep things simple yet elevated. Premium suede and gold accents make the upper feel premium. The side stripes and heel tab show up in leather for extra texture. Retro is how you'll roll, thanks to the semi-transparent gum rubber cupsole., ['Style:', '100201232', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-vectornavy-darkginger-rbkbrass
reebok x anine bing classic nylon shoes,199.99,"Inspired by Scandinavian simplicity and American energy, Los Angeles-based fashion brand ANINE BING creates timeless essentials for modern women. These Reebok shoes are an updated version of a running-inspired classic. The nylon upper has hairy suede overlays and garment-leather hits on the side stripes and heel tab. Custom ANINE BING details add an elevated feel., ['Style:', '100200480', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-anine-bing-classic-nylon-shoes-heritagenavy-classicwht-chalk
energen tech plus 2 running shoes,89.99,"Make your next run the smoothest and most comfortable yet. These Reebok running shoes are built with a smooth cushioned Floatride Fuel foam midsole that delivers soft underfoot comfort. The mesh upper is engineered with areas of stretch and targeted support. A hotmelt cage provides lockdown for the midfoot without being rigid or heavy. The LuxComfort sockliner offers an extra layer of cushion for comfort that goes the distance., ['Style:', '100201565', 'Gender:', 'Men\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-plus-2-running-shoes-moon-kinetic-blue-digital-lime
lt court shoes,89.99,"Archive '80s court style gets a luxe touch on these Reebok LT Court shoes. The upper is made of elevated, full grain leather. Hits of color make your look pop. The golden logos are your victory lap., ['Style:', '100201262', 'Gender:', 'Unisex\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-lt-court-shoes-chalk-vintagechalk-clgtgreen
zig dynamica 4 shoes,69.99,"The future is now. Step right in and see where it takes you in these Reebok running shoes. The sleek mesh upper rides on a chunky zigzag midsole that provides a snappy, energetic ride. Lightweight FuelFoam delivers the optimal balance of cushioning and support for heel-to-toe comfort., ['Style:', 'HR1358', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-4-shoes-cblack-vecred-vecblu
zig dynamica 4 shoes,69.99,"The future is now. Step right in and see where it takes you in these Reebok running shoes. The sleek mesh upper rides on a chunky zigzag midsole that provides a snappy, energetic ride. Lightweight FuelFoam delivers the optimal balance of cushioning and support for heel-to-toe comfort., ['Style:', 'HR1359', 'Gender:', 'Unisex\n', 'Recycled materials\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-4-shoes-ftwwht-vecblu-pugry3
reebok glide shoes,79.99,"Style:,100201413,Gender:,Men
,Rubber outsole
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-glide-shoes-white-grey-3-escape-blue
dmx comfort+ shoes,99.99,"You weren't meant to sit on the sidelines. Get out there and go places in these Reebok shoes. DMX cushioning moves air from heel to toe with every step to give you a springy feel underfoot. A lightweight and breathable mesh upper with a padded tongue and Achilles heel pillow keeps you feeling comfortable and light on your feet., ['Style:', '100201523', 'Gender:', 'Unisex\n', 'Dmx moving air            cushioning\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-dmx-comfort-shoes-grey-5-grey-6-grey-3
ers world shoes,150.00,"These ERS World shoes are a deep cut from the running vaults but remade with a modern take. One of our most recognizable technologies called Energy Return System is exposed, so you can literally see it at work. These sneakers are visibly different than the rest. Because Reebok., ['Style:', '100211663', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-ers-world-shoes-red-grey-white
ers world shoes,150.00,"These ERS World shoes are a deep cut from the running vaults but remade with a modern take. One of our most recognizable technologies called Energy Return System is exposed, so you can literally see it at work. These sneakers are visibly different than the rest. Because Reebok., ['Style:', '100211662', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-ers-world-shoes-blue-grey-white
reebok court advance shoes,90.00,"All the Reebok court design you love. These shoes mash up the icons Club C 85 and Club C Revenge to make the new Court Advance. So comfortable and cushioned with foam and DMX Microbubbles, you may want to wear them always. Hits of colour give you an extra dose of style., ['Style:', '100010618', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-ftwwht-cdgry2-ftwwht
atr chill mid basketball shoes,120.00,"These ATR Chill basketball shoes were born out of the Reebok Above the Rim collection from the mid-'90s. This pair stays true with classic colorways, bold Vector details, organic lines and shapes. A mix of materials on the upper add texture and depth., ['Style:', '100201339', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-atr-chill-mid-basketball-shoes-white-white-white
club c 85 vintage shoes,99.99,"Feel like you're courtside watching your favorite players when you lace up these Reebok Club C 85 Vintage shoes. The colors hint at popular refreshments served up fresh for spectators. A terry lining and '90s-inspired tongue logo give you the retro goods., ['Style:', '100201172', 'Gender:', 'Unisex\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-vintage-shoes-white-chalk-vectorred
club c 85 shoes,79.99,"Reebok Club C 85 shoes hit the scene in 1985 as casual shoes for tennis players. Today, they're a legend off the court. This version features a premium nubuck upper to give you a luxe touch. Saturated tonal color keep your look clean and versatile., ['Style:', '100201182', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-shoes-clay-washedclay-richmaroon
bb 4000 ii basketball shoes,89.99,"When it comes to retro basketball style, these Reebok shoes don't disappoint. The upper and hardware Reebok and Union Jack branding on the lateral give you a luxe touch. The rest is all heritage B-ball., ['Style:', '100201328', 'Gender:', 'Women\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-bb-4000-ii-basketball-shoes-alabaster-chalk-grey3
