,Product_Brand,Shoe_Name,Item_ID,Price,Product_Details,Link
170,BLUNDSTONE,                                                            Blundstone                                                        2410 Original                            Unisex                                                    , 2410,219.99,"The 2410 Original Chelsea boot from Blundstone feels and looks perfect on the first day and gets better every day as the boots fit to your feet and the leather gets gorgeous with wear. Featuring a premium suede leather upper, pull-on, all-day comfort. Polyurethane midsole for comfort. XRD in the heel strike zone to dissipate heel strike shock.                          Features & Benefits                         Premium suede leather upperPolyurethane midsole for improved comfort and cushioningSteel shank for torsional stabilityRemovable footbedXRD in the heel strike zoneExtra set of footbeds for fit adjustmentThermo-urethane outsole for improved resistance to hydrolysis and microbial attack                               Design Elements                         Suede UpperElasticPolyurethane",https://www.softmoc.com/ca/i/blundstone/unisex/boots/unisex-2410-suede-orginal-chelsea-boot--brown/2410
171,BLUNDSTONE,                                                            Blundstone                                                        2405 Original                            Unisex                                                    , 2405,219.99,"The 2405 Original Chelsea boot from Blundstone feels and looks perfect on the first day and gets better every day as the boots fit to your feet and the leather gets gorgeous with wear. Featuring a premium suede leather upper, pull-on, all-day comfort. Polyurethane midsole for comfort. XRD in the heel strike zone to dissipate heel strike shock.                          Features & Benefits                         Premium suede leather upperPolyurethane midsole for improved comfort and cushioningXRD in the heel strike zoneSteel shank for torsional stabilityThermo-urethane outsole for improved resistance to hydrolysis and microbial attack                               Design Elements                         Suede UpperElasticPolyurethane",https://www.softmoc.com/ca/i/blundstone/unisex/boots/unisex-2405-suede-original-chelsea-boot--black/2405
172,BLUNDSTONE,                                                            Blundstone                                                        2444 - Classic                            Unisex                                                    , 2444,279.99,"In a class by itself, new Classics Series. Introducing the 2444 Classic Chelsea antique brown brogue boot from Blundstone. Featuring premium leather upper with polyurethane midsole for comfort.  XRD in the heel strike zone to dissipate heel strike shock.  Comfort EVA removable footbed with XRD in the heel pad.  Thermo-urethane outsole resistant to hydrolysis and microbial attack.                          Features & Benefits                         Premium leatherPolyurethane midsole for comfortXRD in the heel strike zone to dissipate heel strike shockComfort EVA removable footbed with XRD in the heel padThermo-urethane outsole resistant to hydrolysis and microbial attackExtra set of footbeds for fit adjustmentLeather lined                               Design Elements                         LeatherLeather LiningElasticEVA MidsolePolyurethaneRemovable Footbed",https://www.softmoc.com/ca/i/blundstone/unisex/boots/unisex-2444-classic-chelsea-boot--antique-brown-brogue/2444
174,BLUNDSTONE,                                                            Blundstone                                                        2429 Original Lace Up                            Unisex                                                    , 2429,274.99,"The 2429 Original Chelsea boot from Blundstone feels and looks perfect on the first day and gets better every day as the boots fit to your feet and the waxed nubuck leather gets gorgeous with wear. Featuring a waxed nubuck leather upper, pull-on, all-day comfort. Polyurethane midsole for comfort. XRD in the heel strike zone to dissipate heel strike shock. The waxed nubuck finish is pre-distressed, meaning you will experience variations in colour, tone and finish. This is a natural feature of the material.                          Features & Benefits                         Waxed nubuck leather upperSupple, water-resistant leather keeps your feet dry and comfortableLeather heel support provides additional durabilityAn ergonomically engineered toe spring combined with XRD Technology in the heel, further reduces wearer fatigue while increasing comfortThe TPU outsole provides enhanced traction for the ultimate comfort from the first step                               Design Elements                         Water ResistantLaceNubuckPadded Collar",https://www.softmoc.com/ca/i/blundstone/unisex/boots/unisex-2429-original-lace-up-ankle-boot--clay/2429
179,MERRELL,                                                            Merrell                                                        Speed Strike 2                            Women                                                    , j038292,119.99,"The Moab Speed monument lace up hiking shoe from Merrell provides the comfort and protection of a hiking shoe, while also delivering a faster, more athletic style than traditional hikers. Packed with 100% recycled materials from the laces and webbing to the mesh lining and footbed cover, as well as a 50% recycled removable EVA foam footbed, all atop of a Merrell sticky rubber outsole with durable traction that grips when and where you need it.                          Features & Benefits                         Synthetic and mesh upper100% recycled laces and webbingProtective and abrasion resistant synthetic heel and toe capHeel loop for ease of entry as well as carabiner compatibility100% recycled webbing100% recycled breathable mesh lining50% recycled mesh footbed coverCleansport NXT treated for natural odor controlLightweight EVA foam midsole for stability and comfortRubber outsole                               Design Elements                         Rubber SoleAnti-odour ProtectionEVA MidsoleLaceMeshMesh LiningPadded CollarSynthetic & MeshToe CapRecycled Materials",https://www.softmoc.com/ca/i/merrell/womens/sneakers-and-athletic/lds-moab-speed-lace-up-hiking-shoe--monument/j038292
181,SOFTMOC,                                                            SoftMoc                                                        Natalie                            Women                                                    , natalie-cgnc,119.99,The Natalie Wedge Fur Trim synthetic leather casual bootie  from SoftMoc is the perfect boot choice for  your outfit that is demanding a cute and cozy look. Featuring a synthetic leather upper. A cushioned footbed to help create all day comfort. The Natalie boot is designed with a durable rubber outsole.                          Features & Benefits                         Synthetic leather upperSide zipper for easy on/offLightly cushioned footbedFaux fur trim collar for that cozy feelingRubber outsoleApprox 2.5 inch wedge                               Design Elements                         Faux FurRubber SoleContoured FootbedSyntheticWedge HeelZipper Entry,https://www.softmoc.com/ca/i/softmoc/womens/boots/lds-natalie-wedge-fur-trim-casual-bootie--cognac/nataliecgnc
184,CONVERSE,                                                            Converse                                                        Chuck Taylor All Star Wedge                            Women                                                    , a11908c,89.99,"Classic Chucks get an elevated update. An interior wedge ups the height without losing sight of iconic. It features a slightly higher rubber foxing, a cushioned footbed that provides long-lasting comfort and a more substantial rubber toe cap. It’s an authentic throwback look that retains the iconic Chuck Taylor attributes you know and love, like the star-centered ankle patch and vulcanized rubber outsole.                          Features & Benefits                         Durable canvas upper with that classic Chucks look and feelOrthoLite cushioning helps provide optimal comfortMesh lining helps keep it breathableRubber outsoleHeel height: 2.96 inch                               Design Elements                         Rubber SoleCottonCanvas UpperLaceVulcanized Rubber",https://www.softmoc.com/ca/i/converse/womens/sneakers-and-athletic/lds-chuck-taylor-all-star-wedge-sneaker--whiterednavy/a11908c
186,CROCS,                                                            Crocs                                                        Stomp Clog                            Women                                                    , 209347-001,84.99,"Tread heavily and let the ground know who’s boss. The Stomp EVA Platform Clog from Crocs features stylish exaggerated soles that are excessively chunky and daring while still feeling light on your feet. With dramatic proportions that elevate its inherent boldness and all of the charms of personalization, the Stomp Collection lets you stomp to your own eye-catching beat.                          Features & Benefits                         Molded Croslite upperCustomizable with Jibbitz charmsExaggerated lug soleLightweight constructionPivotable backstrap2.2-inch | 5.6cm heel height                               Design Elements                         Molded Croslite EVPerforated upperSlip OnPlatforms",https://www.softmoc.com/ca/i/crocs/womens/clogs/lds-stomp-eva-platform-clog--black/209347001
187,BLUNDSTONE,                                                            Blundstone                                                        2420 Original Clog                            Unisex                                                    , 2420,219.99,"Comfort-seekers everywhere love The 2420 Original Slip On antique brown clog from Blundstone is built like a Blundstone boot, strong, comfortable, dry, light on the foot. Resistant to oil, grease, mud, and water. Steel shank for torsional stability. Polyurethane midsole for improved comfort and cushioning.  Waterproof premium waxed nubuck leather upper and sealed seams.                          Features & Benefits                         Waxed nubuck leather upper and sealed seamsLeather linedDouble stitching, durable leather and tough outsoleXRD in the heel strike zoneRemovable footbedThermo-urethane outsole for improved resistance to hydrolysis and microbial attackSteel shank for torsional stabilityExtra set of footbeds for fit adjustment                               Design Elements                         LeatherLeather LiningAnti-odour ProtectionOpen BackRemovable FootbedSlip On",https://www.softmoc.com/ca/i/blundstone/unisex/clogs/unisex-2420-original-slip-on-clog--rustic-black/2420
188,BLUNDSTONE,                                                            Blundstone                                                        2421 Original Clog                            Unisex                                                    , 2421,219.99,"Comfort-seekers everywhere love The 2421 Original Slip On antique brown clog from Blundstone is built like a Blundstone boot, strong, comfortable, dry, light on the foot. Resistant to oil, grease, mud, and water. Steel shank for torsional stability. Polyurethane midsole for improved comfort and cushioning.  Waterproof premium wxed leather upper and sealed seams.                          Features & Benefits                         Waterproof premium waxed  leather upper and sealed seamsSteel shank for torsional stabilityXRD in the heel strike zoneThermo-urethane outsole for improved resistance to hydrolysis and microbial attackDouble stitching, durable leather and tough outsoleRemovable footbedExtra set of footbeds for fit adjustment                               Design Elements                         LeatherLeather LiningAnti-odour ProtectionOpen BackRemovable FootbedSlip On",https://www.softmoc.com/ca/i/blundstone/unisex/clogs/unisex-2421-original-slip-on-clog--antique-brown/2421
189,CLARKS,                                                            Clarks                                                        Daiss30 Trim                            Women                                                    , 26174716m,159.99,"The loafer Daiss 30 Trim from Clarks has understated elegance in the bag with its versatile 1.2 inch heel and classic patent leather upper. Conveying an air of femininity with its neatly rounded toe shape and statement C-shaped buckle, it makes the perfect complement to dress-casual styling, this season and the next.                          Features & Benefits                         Patent leather upperBuckle detailC-shaped buckle pays tribute to Clarks heritageBreathable leather liningMolded, part-recycled Contour Cushion footbed supports each stepSoft rubber outsole with C-shaped tread delivers excellent tractionHeel height: 1.2 inch                               Design Elements                         Leather LiningRubber SoleBucklePatent LeatherSlip On",https://www.softmoc.com/ca/i/clarks/womens/shoes/lds-daiss30-trim-loafer--black-patent/26174716m
191,CLARKS,                                                            Clarks                                                        Ellanie Hope                            Women                                                    , 26180055w,119.99,"Arriving with a sleek pointed toe for a timeless look, the Ellanie Hope from Clarks leads the season when it comes to dressed-up styling. Suede uppers and a stacked block heel lend a premium look that’s primed for the boardroom while, underfoot, laid-back comfort is this pair’s top priority.  Breathable microfibre to keep feet moving confidently – from nine-to-five and beyond. Wide Width.                          Features & Benefits                         Suede upper with crafted topstitchingSmooth, soft textile upper lining5mm Ultimate Comfort foam footbed delivers lasting cushioningBreathable microfibre footbed liningGrippy, stabilising TR (thermoplastic rubber) outsoleHeel height: 2 inchWide Width                               Design Elements                         Suede UpperFoam FootbedTextile Lining",https://www.softmoc.com/ca/i/clarks/womens/shoes/lds-ellanie-hope-wide-dress-heel--black-suede/26180055w
193,BLUNDSTONE,                                                            Blundstone                                                        2414 Original                            Unisex                                                    , 2414,249.99,"The 2414 Original Chelsea boot  from Blundstone feels and looks perfect on the first day and gets better every day as the boots fit to your feet and the leather gets gorgeous with wear. Featuring a coated leather upper, pull-on, all-day comfort. Polyurethane midsole for comfort. XRD in the heel strike zone to dissipate heel strike shock.                          Features & Benefits                         Coated leather upperPolyurethane midsole for improved comfort and cushioningThermo-urethane outsole for improved resistance to hydrolysis and microbial attackSteel shank for torsional stabilityRemovable footbedXRD in the heel strike zoneExtra set of footbeds for fit adjustment                               Design Elements                         LeatherElasticPolyesterRemovable Footbed",https://www.softmoc.com/ca/i/blundstone/unisex/boots/unisex-2414-orginal-chelsea-boot--black/2414
194,BLUNDSTONE,                                                            Blundstone                                                        2412 Original                            Unisex                                                    , 2412,249.99,"The 2412 Original Chelsea boot  from Blundstone feels and looks perfect on the first day and gets better every day as the boots fit to your feet and the leather gets gorgeous with wear. Featuring a coated leather upper, pull-on, all-day comfort. Polyurethane midsole for comfort. XRD in the heel strike zone to dissipate heel strike shock.                          Features & Benefits                         Coated leather upperPolyurethane midsole for improved comfort and cushioningThermo-urethane outsole for improved resistance to hydrolysis and microbial attackSteel shank for torsional stabilityRemovable footbedXRD in the heel strike zoneExtra set of footbeds for fit adjustment                               Design Elements                         LeatherElasticPolyurethaneRemovable Footbed",https://www.softmoc.com/ca/i/blundstone/unisex/boots/unisex-2412-orginal-chelsea-boot--bordeaux/2412
195,CLARKS,                                                            Clarks                                                        Ellanie Pace                            Women                                                    , 26180059m,119.99,"Backless at the heel for effortless slip-on styling, Ellanie Pace black open back heeled mule from Clasrks leads the season when it comes to dress-casual aesthetics. Smooth leathers and a contemporary, angular heel lend a premium look that’s primed for the boardroom while, underfoot, laid-back comfort is this pair’s top priority. We’re talking soft, targeted footbeds topped with breathable microfiber to keep feet moving confidently – from nine-to-five and beyond.                          Features & Benefits                         Premium leather upperSmooth, soft textile upper lining5mm Ultimate Comfort foam footbed delivers lasting cushioningBreathable microfiber footbed liningGrippy, stabilizing TR (thermoplastic rubber) outsoleHeel height: 2 inch                               Design Elements                         LeatherFoam FootbedMicrofiberOpen BackTextile LiningSlip On",https://www.softmoc.com/ca/i/clarks/womens/shoes/lds-ellanie-pace-open-back-heeled-mule--black/26180059m
197,CONVERSE,                                                            Converse                                                        Chuck Taylor All Star Optimus Prime                            Women                                                    , a11659c-l,89.99,The world of heroic Autobots and evil Decepticons reaches a new Converse collection to celebrate the 40th anniversary of Transformers. Bring the world of heroic Autobots and evil Decepticons to the court with the Optimus Prime hi top sneaker. The limited-edition design blends court performance and modern style with unique colors and graphics.                          Features & Benefits                         Limited-edition high tops inspired by TranformersRecycled polyester canvas upper with digitally-printed graphicsLace up frontCushioned footbedVulcanized rubber outsole for increased traction & flexibility                               Design Elements                         Rubber SoleCanvas UpperLacePolyesterPrinted DesignRubber,https://www.softmoc.com/ca/i/converse/womens/sneakers-and-athletic/lds-chuck-taylor-all-star-optimus-prime-hi-top-sneaker--blackfever-dreamwhite/a11659cl
198,CONVERSE,                                                            Converse                                                        Chuck Taylor All Star Megatron                            Women                                                    , a11658c-l,89.99,"The world of heroic Autobots and evil Decepticons reaches a new Converse collection to celebrate the 40th anniversary of Transformers. Bring the world of heroic Autobots and evil Decepticons to the court with the Megatron hi  top sneaker. The limited-edition design blends court performance and modern style with unique graphics.The limited design features graphics and artwork from the original series, including the Decepticons shield logo and Megatron's go-to weapon, the energon mace.                          Features & Benefits                         Limited-edition high top inspired by TransformersPolyester canvas upper with digitally-printed graphicsEnergon Mace inspired molded rubber hangtagDimensional license plate with slight angleCustom Transformers graphic on left foot license plateRubber outsole                               Design Elements                         Rubber SoleCanvas UpperLacePolyesterPrinted DesignRubber",https://www.softmoc.com/ca/i/converse/womens/sneakers-and-athletic/lds-chuck-taylor-all-star-megatron-hi-top-sneaker--blackgreycourt-purple/a11658cl
199,SOFTMOC,                                                            SoftMoc                                                        Jessica                            Women                                                    , jessica-blk,69.99,"Warm and cozy are the perfect words to describe the Jessica open back black slipper from SoftMoc is perfect for those cold nights and mornings. Featuring a beautiful suede upper with faux shearling  for that cozy feeling. Memory foam footbed for added comfort. The Jessica open back slipper is design with a lightweight EVA outsole.                          Features & Benefits                         Suede upperPadded with memory foamFaux shearlingLightweight, EVA outsolesuede upper, padded with memory foam, faux shearling, eva outsole                               Design Elements                         Memory FoamSuede UpperEVA OutsoleOpen BackSlip On",https://www.softmoc.com/ca/i/softmoc/womens/slippers--moccasins/lds-jessica-open-back-slipper--black/jessicablk
200,SKECHERS,                                                            Skechers                                                        Bobs Sport                            Women                                                    , 150180-wbk,124.99,"Step into athletic style and comfort wearing Skechers Hands Free Slip-ins Skechers Bobs Sport white/ black sneaker.  Designed with Skechers'  Exclusive Heel Pillow, this fashion style features an engineered knit upper and a cushioned Skechers Memory Foam insole. Crafted with 100% vegan materials. Skechers Bobs Sport logo detail. Machine washable.                          Features & Benefits                         Skechers Hands Free Slip-ins for an easy fitExclusive Heel Pillow holds your foot securely in placeSkechers Memory Foam cushioned comfort insoleCrafted with 100% vegan materialsEngineered knit upperContoured shock-absorbing midsoleFlexible traction outsoleMachine washable                               Design Elements                         Featuring vegan friendly materialsMemory FoamSyntheticWashableSlip-Ins Skechers Technology",https://www.softmoc.com/ca/i/skechers/womens/sneakers-and-athletic/lds-bobs-sport-slipins-sneaker--whiteblack/150180wbk
202,SOFTMOC,                                                            SoftMoc                                                        Bonnie                            Women                                                    , bonnie-drbrn,139.99,The Bonnie Tall Riding dark brown boot from SoftMoc is the perfect boot choice whether your outfit is demanding a dressed up look or weekend casual. Featuring PU leather upper. A lightly cushioned footbed with lining helps create all day comfort. The Bonnie Tall Riding boot is designed with a durable TPR outsole.                          Features & Benefits                         PU leather upper with buckle detailingZipper for easy on/offLightly cushioned footbedElastic goring along the back for extra comfortTPR outsole                               Design Elements                         Contoured FootbedPolyurethaneZipper Entry,https://www.softmoc.com/ca/i/softmoc/womens/boots/lds-bonnie-tall-riding-boot--dark-brown/bonniedrbrn
204,SOFTMOC,                                                            SoftMoc                                                        Torvi                            Women                                                    , torvi-gry,69.99,Style and comfort are the main reasons you'll fall in love with the Torvi Faux Shearling grey Slipper from SoftMoc. Featuring a beautiful suede upper with padded memory foam comfort. The Torvi slipper from SoftMoc is designed with a durable TPR outsole. You will want to make these slippers part of your must-have list for this season!                          Features & Benefits                         Beautiful Suede upperMemory foam cushioned footbedFaux shearling collar  for that cozy feelingTPR outsole                               Design Elements                         Suede UpperContrast StitchingOpen BackSlip On,https://www.softmoc.com/ca/i/softmoc/womens/slippers--moccasins/lds-torvi-shearling-slipper--grey/torvigry
207,SOFTMOC,                                                            SoftMoc                                                        Winnie                            Women                                                    , winnie-blk,119.99,The Winnie synthetic leather heeled ankle boot from SoftMoc is the perfect boot choice whether your outfit is demanding a dressed up look or weekend casual. Featuring a smooth PU upper. A cushioned footbed to help create all day comfort. The Winnie boot is designed with a durable rubber outsole.                          Features & Benefits                         Synthetic leather upper with buckle strap detailingSide zipper for easy on/offLightly cushioned footbedRubber outsole                               Design Elements                         BuckleContoured FootbedPolyurethaneRubberZipper Entry,https://www.softmoc.com/ca/i/softmoc/womens/boots/lds-winnie-heeled-ankle-boot--black/winnieblk
208,SOFTMOC,                                                            SoftMoc                                                        Nikki                            Women                                                    , nikki-fwn,119.99,The Nikki Block Heel fawn casual boot from SoftMoc is the perfect boot choice when your outfit is demanding a casual or weekend casual look. Featuring PU leather upper. A lightly cushioned footbed with lining helps create all day comfort. The Nikki Block Heel boot is designed with a durable TPR outsole.                          Features & Benefits                         PU leather upper with buckle detailingZipper for easy on/offLightly cushioned footbedTPR outsole                               Design Elements                         BuckleContoured FootbedPolyurethaneZipper Entry,https://www.softmoc.com/ca/i/softmoc/womens/boots/lds-nikki-block-heel-casual-boot--fawn/nikkifwn
212,STEVE MADDEN,                                                            Steve Madden                                                        Vinetta                            Women                                                    , vinetta-rdpat,109.99,"With a relaxed Mary Jane silhouette design, the Vinetta flat from Steve Madden are sure to bring a contemporary twist to your classic style. Featuring a synthetic  leather upper with a breathable lining. With a lightly cushioned  insole for all day comfort. A classic round toe styling with a durable sythetic outsole.                          Features & Benefits                         Flat Mary Jane shoeTop strap with buckle closureVegan leather upperTextile liningSynthetic sockSynthetic sole                               Design Elements                         Featuring vegan friendly materialsAdjustable StrapsBuckleSyntheticTextile Lining",https://www.softmoc.com/ca/i/steve-madden/womens/shoes/lds-vinetta-casual-mary-jane-flat--red-patent/vinettardpat
214,SOFTMOC,                                                            SoftMoc                                                        Winona                            Women                                                    , winona-blk,79.99,"With casual appeal, the  Winona black heeled slip on clog from SoftMoc are great for busy days constantly on the go. Featuring a  synthetic leather upper. Memory foam footbed for added comfort in an easy slip on style. Nothing will get you on your way for your day better than the Winona heeled slip on clog.                          Features & Benefits                         Synthetic upperCushioned memory foam insoleEasy slip on stylingTPR outsole                               Design Elements                         Memory FoamOpen BackSyntheticSlip On",https://www.softmoc.com/ca/i/softmoc/womens/shoes/lds-winona-heeled-slip-on-clog--black/winonablk
216,MERRELL,,,169.99,nan,https://www.softmoc.com/ca/i/merrell/womens/clogs/lds-encore-ice-5-waterproof-casual-clog--tan/j007106
297,TIMBERLAND,                                                            Timberland                                                        Skyla Bay 2.0 Mid                            Women                                                    , tb0a2a7zw05,99.99,"From weekday office wear to a weekend outdoors, the Skyla Bay 2.0 Mid lace up boot from Timberland are designed to be durable, comfortable, and made with quality materials. They’re made with Premium Timberland Leather, an EVA footbed, rubber outsoles, and toe bumpers for traction. Timberland supports responsible manufacturing of leather via the Leather Working Group.                          Features & Benefits                         Upper made with Premium Timberland LeatherTimberland supports responsible manufacturing of leather via the Leather Working GroupLace-up styleRubber toe bumperRubber outsole",https://www.softmoc.com/ca/i/timberland/womens/boots/lds-skyla-bay-20-mid-lace-up-boot--black/tb0a2a7zw05
317,SOREL,                                                            Sorel                                                        Joan Now City Loafer                            Women                                                    , 2078141-010,169.99,The Joan Now City Leather Loafer from Sorel is tailored to fit like a glove and adds attitude to any outfit.  Featuring a croc embossed leather upper with a canvas / synthetic lining. Removable EVA footbed with canvas topcover. Rubber welt construction with stitch detail. Discover Sorel's perfect city loafer.                          Features & Benefits                         Waterproof material- Croc embossed leatherCanvas and synthetic liningRemovable EVA footbed with canvas topcoverRubber welt construction with stitch detailLeather wrapped heel. Molded EVERTREAD rubber outsolePlatform Height : 2 inch                               Design Elements                         LeatherRubber SoleCanvas LiningEVA MidsoleSyntheticSlip OnPlatforms,https://www.softmoc.com/ca/i/sorel/womens/shoes/lds-joan-now-city-leather-loafer--blackblack/2078141010
318,UGG,                                                            UGG                                                        Neumel                            Women                                                    , 1094269-san,174.99,Treat yourself to comfort and style in the great outdoors with the handsome and rugged Neumel sand lined chukka boot from UGG Australia. Featuring a suede upper with a round toe. Traditional lace-up closure with a pull-tab. Features warm and plush UGGpure wool linings. Foam cushioned footbed offers 17mm of UGGpure wool linings that naturally wick away moisture.                          Features & Benefits                         Suede upper with a round toeTraditional lace-up closure with a pull-tabFeatures warm and plush UGGpure wool liningsFoam cushioned footbed offers 17mm of UGGpure wool linings that naturally wick away moistureDurable & lightweight EVA outsole                               Design Elements                         LeatherSuede UpperEVA OutsoleFoam FootbedWool,https://www.softmoc.com/ca/i/ugg/womens/boots/lds-neumel-lined-chukka-boot--sand/1094269san
319,STEVE MADDEN,                                                            Steve Madden                                                        Vivion                            Women                                                    , vivion-blkpat,124.99,"Whether at the office, or out on the town with friends, the Vivion patent black dress heel by Steve Madden lend charming elegance to your wardrobe. Made of synthetic upper , these heel pumps have a elegant design. Smooth synthetic lining and a lightly padded footbed provide comfort while a synthetic sole  keeps you sturdy.                          Features & Benefits                         Faux leather upperSmooth synthetic liningLightly padded footbedPoint toeSynthetic sole                               Design Elements                         SyntheticSlip On",https://www.softmoc.com/ca/i/steve-madden/womens/shoes/lds-vivion-patent-dress-heel--black/vivionblkpat
320,SOFTMOC VEGAN,                                                            Softmoc Vegan                                                        Rain 01                            Women                                                    , rain01-blk,134.99,"The Rain 01 Vegan Waterproof boot from SoftMoc Vegan is the perfect boot choice whether your outfit is demanding a dressed up look or weekend casual. Featuring a  smooth PU upper. A cushioned removable footbed to help create all day comfort. The Rain 01 vegan waterproof  boot is designed with a durable rubber outsole.                          Features & Benefits                         VeganWaterproof,Smooth PU upperRemovable footbedSide zipper for easy on/offRubber outsole                               Design Elements                         WaterproofFeaturing vegan friendly materialsRubber SoleKnitted CollarPolyurethaneZipper Entry",https://www.softmoc.com/ca/i/softmoc/womens/boots/lds-rain-01-vegan-waterproof-boot--black/rain01blk
321,SOFTMOC,                                                            SoftMoc                                                        Sansa                            Women                                                    , sansa2-anth,84.99,"Style and comfort are the main reasons you'll fall in love with the Sansa 2 open black slipper  from SoftMoc. Featuring a felt upper with a memory foam footbed for added comfort. The Sansa 2  slipper  from SoftMoc is designed with a TPR outsole. You will want to make these slippers part of your must-have list for this season!                          Features & Benefits                         Felt upperPadded with memory foam footbedLightweight, cork midsoleTPR slip resistant sole                               Design Elements                         Memory FoamCorkFeltOpen BackSlip Resistant SoleSlip On",https://www.softmoc.com/ca/i/softmoc/womens/slippers--moccasins/lds-sansa2-open-back-slipper--anthracite/sansa2anth
322,STEVE MADDEN,                                                            Steve Madden                                                        Dara                            Women                                                    , dara-c1r-rhnstn,124.99,"You won't be able to get enough of this gorgeous sophisticated casual silhouette. The Dara rhinestone dress heel  from SoftMoc  is designed with a slim strap at the ankle that gives a chic feminine finish, while the block heels create the perfect balance and reference retro looks. Approximately 2 inch heel height.                          Features & Benefits                         Synthetic upper with rhinestone detailingAdjustable ankle strap for a secure fitLighly cushioned footbedAnkle strap for a secure fitTPR outsole                               Design Elements                         Adjustable StrapsBuckleSynthetic",https://www.softmoc.com/ca/i/steve-madden/womens/shoes/lds-dara-dress-heel--rhinestone/darac1rrhnstn
324,STEVE MADDEN,                                                            Steve Madden                                                        Legaci                            Women                                                    , legaci-blkpat,119.99,"With a Slingback silhouette design, the Legaci black patent slingback from Steve Madden are sure to bring a contemporary twist to your classic style. Featuring a synthetic  leather upper with a breathable lining. With a lightly cushioned  insole for all day comfort. A styling pointed toe  with a durable sythetic outsole.                          Features & Benefits                         Vegan leather upper materialTextile liningSynthetic sockSynthetic soleBack strap with buckle closure                               Design Elements                         Featuring vegan friendly materialsAdjustable StrapsBuckleSynthetic",https://www.softmoc.com/ca/i/steve-madden/womens/shoes/lds-legaci-slingback-dress-heel--black-patent/legaciblkpat
326,STEVE MADDEN,                                                            Steve Madden                                                        Halona                            Women                                                    , halona-blk,139.99,Experience sophisticated style with comfort in the Steve Madden Halona black pant boots. These Chelsea boots boast a blend of vegan leather and textile upper and textile lining for comfort and support. These pull-up boots have knitted collar that not only adds a touch of elegance but also enhances comfort. These round-toe boots have lugged synthetic outsole for secure footing.                          Features & Benefits                         Vegan Leather upperMan-made liningRound toePull-on closure2.5 inch heel heightLugged synthetic outsole                               Design Elements                         Featuring vegan friendly materialsElasticKnitted CollarSynthetic,https://www.softmoc.com/ca/i/steve-madden/womens/boots/lds-halona-leather-ankle-boot--black/halonablk
327,SOFTMOC VEGAN,                                                            Softmoc Vegan                                                        Wednesday 03                            Women                                                    , wednesday03-blk,129.99,Walk in the Wednesday 03 Vegan black lace up boots from SoftMoc Vegan to feel and look good all day. Featuring a Polyurethane upper with stitch detailing. Lace up closure with a side zipper for easy on/off. Plush lining surrounds the foot in comfort. Lightly cushioned removable insole for all day comfort. Durable TR outsole.                          Features & Benefits                         Vegan FriendlySmooth PU upperInside zipper for easy on/offRemovable cushioned footbedPlush lining surrounds the foot in comfortWaterproof membraneDurable TR outsole                               Design Elements                         WaterproofFeaturing vegan friendly materialsRubber SoleLacePadded CollarPolyurethaneRemovable FootbedZipper Entry,https://www.softmoc.com/ca/i/softmoc/womens/boots/lds-wednesday-03-vegan-waterproof-boot--black/wednesday03blk
331,SOFTMOC,                                                            SoftMoc                                                        Beth                            Women                                                    , beth-ltb,69.99,Style and comfort are the main reasons you'll fall in love with the Beth Open Back light blue Slipper from SoftMoc. Featuring a beautiful suede upper with padded memory foam comfort. The Beth slipper from SoftMoc is designed with a durable TPR outsole. You will want to make these slippers part of your must-have list for this season!                          Features & Benefits                         Beautiful Suede upperMemory foam cushioned footbedFaux fur collar for that cozy feelingTPR outsole                               Design Elements                         Memory FoamFaux FurSuede UpperOpen BackSlip On,https://www.softmoc.com/ca/i/softmoc/womens/slippers--moccasins/lds-beth-open-back-suede-slipper--light-blue/bethltb
335,JOSEF SEIBEL,                                                            Josef Seibel                                                        Simona 03                            Women                                                    , 64503-mi169100,179.99,"Upgrade your closet with the Josef Seibel Simona 03 Chelsea boots. Crafted from smooth durable leather, these boots take style to the next level boasting a sleek Chelsea boot silhouette. Elasticated side panels, removable footbeds and inside zip ensure a secure and customisable fit, complete with a heel loop for easy slipping on and off.                          Features & Benefits                         Genuine leather upperInside zipper for easy on/offElastic side panelsRemovable footbedDurable TR outsole                               Design Elements                         LeatherElasticRemovable FootbedZipper Entry",https://www.softmoc.com/ca/i/josef-seibel/womens/boots/lds-simona-03-pull-on-chelsea-boot--black/64503mi169100
336,JOSEF SEIBEL,                                                            Josef Seibel                                                        Simona 08                            Women                                                    , 64508-mi169100,184.99,"Upgrade your closet with the Josef Seibel Simona 08  lace up ankle boot. Crafted from smooth durable leather, these boots take style to the next level boasting a sleek boot silhouette. Lace up styling with a side zipper for an easier on and off.  practical low-height block heel provides all-day comfort.                          Features & Benefits                         Genuine leather upperLace up styling with a side zipper for an easier on/offRemovable footbedDurable TR outsolePractical low-height block heel provides all-day comfort                               Design Elements                         LeatherElasticLaceRemovable FootbedZipper Entry",https://www.softmoc.com/ca/i/josef-seibel/womens/boots/lds-simona-08-lace-up-ankle-boot--black/64508mi169100
